ERC Type,Count,Percentage,Source File
ERC3754;ERC4524;ERC5615;ERC721,1,0.001798011399392272,final_basic_server_processed_binance_deduplicated_results.csv
ERC2981;ERC6150,1,0.001798011399392272,final_basic_server_processed_binance_deduplicated_results.csv
ERC4906;ERC2981;ERC1155,1,0.001798011399392272,final_basic_server_processed_binance_deduplicated_results.csv
ERC5267;ERC6492;ERC2981;ERC1271,1,0.001798011399392272,final_basic_server_processed_binance_deduplicated_results.csv
ERC5267;ERC3754;ERC4524;ERC721;ERC1155,1,0.001798011399392272,final_basic_server_processed_binance_deduplicated_results.csv
ERC5267;ERC1363,1,0.001798011399392272,final_basic_server_processed_binance_deduplicated_results.csv
ERC5267;ERC2981,1,0.001798011399392272,final_basic_server_processed_binance_deduplicated_results.csv
ERC4907;ERC3754;ERC4524;ERC721,1,0.001798011399392272,final_basic_server_processed_binance_deduplicated_results.csv
ERC4906;ERC2981;ERC5615;ERC1155,1,0.001798011399392272,final_basic_server_processed_binance_deduplicated_results.csv
ERC4907;ERC6066;ERC5192;ERC3754;ERC4524;ERC721,1,0.001798011399392272,final_basic_server_processed_binance_deduplicated_results.csv
ERC5006;ERC5267,1,0.001798011399392272,final_basic_server_processed_binance_deduplicated_results.csv
ERC6239;ERC3754;ERC4524;ERC721,1,0.001798011399392272,final_basic_server_processed_binance_deduplicated_results.csv
ERC5484,1,0.001798011399392272,final_basic_server_processed_binance_deduplicated_results.csv
ERC5484;ERC5192;ERC3754;ERC4524;ERC721,1,0.001798011399392272,final_basic_server_processed_binance_deduplicated_results.csv
ERC6492;ERC3754;ERC721;ERC1271,1,0.001798011399392272,final_basic_server_processed_binance_deduplicated_results.csv
ERC6492;ERC2981;ERC4494;ERC3754;ERC4524;ERC721;ERC1271,1,0.001798011399392272,final_basic_server_processed_binance_deduplicated_results.csv
ERC7401;ERC6059;ERC2981;ERC3754;ERC4524;ERC721,1,0.001798011399392272,final_basic_server_processed_binance_deduplicated_results.csv
ERC7231;ERC1363;ERC2981;ERC3754;ERC4524;ERC721,1,0.001798011399392272,final_basic_server_processed_binance_deduplicated_results.csv
ERC998;ERC3754;ERC4524;ERC721,1,0.001798011399392272,final_basic_server_processed_binance_deduplicated_results.csv
ERC3754;ERC4524;ERC721,74359,71.15966161384168,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC2981;ERC3754;ERC4524;ERC721,10840,10.37360281733272,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC1155,5373,5.141823610473128,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC5267,3672,3.514010105649977,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC6492;ERC1271,1945,1.8613152656561018,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC5615;ERC1155,1728,1.6536518144235186,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC4626,1024,0.9799418159546778,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC2981;ERC1155,947,0.9062547848721483,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC3754;ERC721,696,0.6660542030316949,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC2981,594,0.5684428112080846,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC2981;ERC5615;ERC1155,437,0.41819782575409586,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC777,369,0.3531235645383555,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC1363,337,0.32250038278977183,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC6492;ERC3754;ERC4524;ERC721;ERC1271,333,0.3186724850711989,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC4907;ERC6066;ERC2981;ERC3754;ERC4524;ERC721,264,0.25264124942581534,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC5267;ERC6492;ERC1271,108,0.10335323840146991,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC3754;ERC4524;ERC721;ERC1155,106,0.10143928954218344,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC5192;ERC3754;ERC4524;ERC721,99,0.09474046853468075,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC4906;ERC2981;ERC3754;ERC4524;ERC721,96,0.09186954524575103,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC2981;ERC5192;ERC3754;ERC4524;ERC721,84,0.08038585209003216,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC6492;ERC1271;ERC1155,73,0.06985913336395651,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC5267;ERC3754;ERC4524;ERC721,72,0.06890215893431327,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC6492;ERC2981;ERC3754;ERC4524;ERC721;ERC1271,61,0.05837544020823763,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC4906;ERC3754;ERC4524;ERC721,56,0.05359056806002144,final_basic_server_processed_ethereum_deduplicated_results.csv
