ERC Type,Count,Percentage,Source File
ERC173;ERC2981;ERC4494;ERC3754;ERC721,4,0.0026075109352489845,final_server_processed_deduplicated_polygon.csv
ERC20;ERC173;ERC2981,3,0.0019556332014367384,final_server_processed_deduplicated_polygon.csv
ERC20;ERC884,2,0.0013037554676244923,final_server_processed_deduplicated_polygon.csv
ERC173;ERC3754,2,0.0013037554676244923,final_server_processed_deduplicated_polygon.csv
ERC173;ERC6150;ERC3754;ERC721,2,0.0013037554676244923,final_server_processed_deduplicated_polygon.csv
ERC173;ERC3754;ERC721;ERC6982,1,0.0006518777338122461,final_server_processed_deduplicated_polygon.csv
ERC173;ERC2981;ERC3754;ERC6672;ERC721,1,0.0006518777338122461,final_server_processed_deduplicated_polygon.csv
ERC173;ERC3754;ERC6454;ERC721,1,0.0006518777338122461,final_server_processed_deduplicated_polygon.csv
ERC173;ERC4907;ERC2981;ERC5773;ERC3754;ERC721,1,0.0006518777338122461,final_server_processed_deduplicated_polygon.csv
ERC4906;ERC2981;ERC4494;ERC3754;ERC721,1,0.0006518777338122461,final_server_processed_deduplicated_polygon.csv
ERC4907;ERC5192;ERC3754;ERC721,1,0.0006518777338122461,final_server_processed_deduplicated_polygon.csv
ERC5007;ERC173;ERC3754;ERC721,1,0.0006518777338122461,final_server_processed_deduplicated_polygon.csv
ERC20;ERC173,880745,49.63448076092923,final_server_processed_binance_deduplicated_results.csv
ERC20,607141,34.21549742964346,final_server_processed_binance_deduplicated_results.csv
ERC173,245503,13.835348404192368,final_server_processed_binance_deduplicated_results.csv
ERC173;ERC3754;ERC721,25780,1.4528347183540702,final_server_processed_binance_deduplicated_results.csv
ERC3754;ERC721,10581,0.5962934117495895,final_server_processed_binance_deduplicated_results.csv
ERC173;ERC2981;ERC3754;ERC721,1176,0.06627360856417326,final_server_processed_binance_deduplicated_results.csv
ERC20;ERC173;ERC3754;ERC721,587,0.03308044917276335,final_server_processed_binance_deduplicated_results.csv
ERC20;ERC173;ERC3754,498,0.028064844442991732,final_server_processed_binance_deduplicated_results.csv
ERC173;ERC2981,442,0.02490895832088825,final_server_processed_binance_deduplicated_results.csv
ERC20;ERC3754;ERC721,398,0.022429333510664076,final_server_processed_binance_deduplicated_results.csv
ERC20;ERC173;ERC1363,372,0.020964100668258885,final_server_processed_binance_deduplicated_results.csv
ERC2981;ERC3754;ERC721,364,0.02051325979367267,final_server_processed_binance_deduplicated_results.csv
ERC2981,343,0.019329802497883866,final_server_processed_binance_deduplicated_results.csv
ERC173;ERC3754,177,0.009974854350219954,final_server_processed_binance_deduplicated_results.csv
ERC3754,84,0.0047338291831552325,final_server_processed_binance_deduplicated_results.csv
ERC20;ERC1363,59,0.003324951450073318,final_server_processed_binance_deduplicated_results.csv
ERC20;ERC173;ERC2981;ERC3754;ERC721,22,0.0012398124051120848,final_server_processed_binance_deduplicated_results.csv
ERC173;ERC4907;ERC2981;ERC3754;ERC721,22,0.0012398124051120848,final_server_processed_binance_deduplicated_results.csv
ERC4906;ERC3754;ERC721,20,0.0011271021864655314,final_server_processed_binance_deduplicated_results.csv
ERC4907;ERC3754;ERC721,18,0.0010143919678189783,final_server_processed_binance_deduplicated_results.csv
ERC20;ERC3754,18,0.0010143919678189783,final_server_processed_binance_deduplicated_results.csv
ERC173;ERC4907;ERC3754;ERC721,16,0.0009016817491724251,final_server_processed_binance_deduplicated_results.csv
ERC4494;ERC3754;ERC721,14,0.000788971530525872,final_server_processed_binance_deduplicated_results.csv
ERC173;ERC4494;ERC3754;ERC721,10,0.0005635510932327657,final_server_processed_binance_deduplicated_results.csv
ERC4907;ERC4494;ERC3754;ERC721,8,0.0004508408745862126,final_server_processed_binance_deduplicated_results.csv
ERC173;ERC2981;ERC5773;ERC3754;ERC721,8,0.0004508408745862126,final_server_processed_binance_deduplicated_results.csv
ERC173;ERC4906;ERC3754;ERC721,8,0.0004508408745862126,final_server_processed_binance_deduplicated_results.csv
ERC5725;ERC3754;ERC721,8,0.0004508408745862126,final_server_processed_binance_deduplicated_results.csv
ERC4907;ERC2981;ERC3754;ERC721,7,0.000394485765262936,final_server_processed_binance_deduplicated_results.csv
ERC20;ERC4524,5,0.00028177554661638286,final_server_processed_binance_deduplicated_results.csv
ERC173;ERC5192;ERC3754;ERC721,5,0.00028177554661638286,final_server_processed_binance_deduplicated_results.csv
ERC173;ERC4906;ERC2981;ERC3754;ERC721,4,0.0002254204372931063,final_server_processed_binance_deduplicated_results.csv
ERC1820,3,0.00016906532796982974,final_server_processed_binance_deduplicated_results.csv
ERC173;ERC2981;ERC5773;ERC3754;ERC6454;ERC721,3,0.00016906532796982974,final_server_processed_binance_deduplicated_results.csv
ERC4906;ERC2981;ERC3754;ERC721,3,0.00016906532796982974,final_server_processed_binance_deduplicated_results.csv
ERC20;ERC173;ERC4524,3,0.00016906532796982974,final_server_processed_binance_deduplicated_results.csv
ERC4400;ERC173;ERC3754;ERC721,2,0.00011271021864655314,final_server_processed_binance_deduplicated_results.csv
ERC173;ERC2981;ERC4494;ERC3754;ERC721,1,5.635510932327657e-05,final_server_processed_binance_deduplicated_results.csv
ERC173;ERC6150;ERC3754;ERC721,1,5.635510932327657e-05,final_server_processed_binance_deduplicated_results.csv
ERC3754;ERC6672;ERC721,1,5.635510932327657e-05,final_server_processed_binance_deduplicated_results.csv
ERC4907;ERC5192;ERC3754;ERC721,1,5.635510932327657e-05,final_server_processed_binance_deduplicated_results.csv
ERC5192;ERC3754;ERC721,1,5.635510932327657e-05,final_server_processed_binance_deduplicated_results.csv
